location,Project.ID,Project.Activity.ID,Activity.ID,Site.IDs,Start.date,End.date,Description,Status,Attribution,Latitude,Longitude,Assessor_name,Date.record.entered,Assessment.date,Assessment.date.accuracy,assessmentPeriodStartDate,assessmentPeriodStartDateAccuracy,Assessment.end.date,Assessment.end.date.accuracy,Overall.Condition.Rating,disturbancePercentTotal,Comments,Condition.Rating.Upper,Condition.Rating.Lower,Condition.Element.Native.species.diversity.and.composition,Condition.Element.Life.form.diversity,Condition.Element.Vegetation.age.and.structure,Condition.Element.Nativeness,Condition.Element.Groundcover,Pct.Disturbance.contrib.Invasive.flora,Pct.Disturbance.contrib.Invasive.fauna,Pct.Disturbance.contrib.Native.fauna.grazing,Pct.Disturbance.contrib.Feral.livestock.grazing,Pct.Disturbance.contrib.Disease,Pct.Disturbance.contrib.Veg.clearance.fragmentation,Pct.Disturbance.contrib.Fire.regime.change,Pct.Disturbance.contrib.Climate.change,Pct.Disturbance.contrib.Nutrient.enrichment,Pct.Disturbance.contrib.Soil.degradation.deposition,Pct.Disturbance.contrib.Hydrological.change,decimalLatitude,decimalLongitude
deac3ee4-1cbf-45b7-80bb-417d8f765fcc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ed240c60-856b-4d37-8ced-119feed2be58,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/10/2018,Accurate to day,NA,NA,NA,NA,0,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,-34.55744501,150.7784379
deef2557-0114-4116-94de-7689247fd817,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,689431d6-66c5-49c6-aaa6-76b80b0c737c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/07/2014,Accurate to month,NA,NA,NA,NA,0.9,100,NA,1,0.8,0.95,0.95,0.95,0.95,0.7,0,40,0,50,10,0,0,0,0,0,0,-31.38207188,148.9913142
def399e2-f40e-474a-9ca4-31ae2e0ee445,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,51efe74a-4353-4ebf-9375-11719ceb61a8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,17/04/2013,Accurate to day,NA,NA,17/04/2013,Accurate to day,0.8,100,"Outer floodplain. 1km to nearest watercourse. Introduced plant species effect low  -some Cenchrus ciliaris as isolated clumps. Grazing impact low. Lots of forbs and other perennials. Significant rain 1 month previous with follow up showers.

Astrebla pectinata low tussock grassland with Dichanthium sericeum subsp. Sericeum and Aristida latifolia.",0.9,0.7,0.9,0.5,0.5,0.9,0.9,80,0,20,0,0,0,0,0,0,0,0,-23.52047341,144.2261714
e0263300-e568-4a6b-89d2-09c64e91e426,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,63c189c0-4c72-409a-8365-573acc88215a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/10/2018,Accurate to day,NA,NA,NA,Accurate to day,0.5,100,NA,0.5,0.4,0.5,0.5,0.5,0.5,0.5,0,0,0,60,0,40,0,0,0,0,0,-34.64300659,150.7625055
e1b6aad6-83b4-4aeb-ac77-d7e46c7bf95b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,e5ecf9f6-a670-40ca-b7b6-b23fff56b12f,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/11/2016,Accurate to month,NA,NA,NA,NA,0.8,100,NA,0.9,0.7,0.9,0.9,0.8,0.8,0.9,30,0,0,20,10,20,0,0,0,20,0,-30.63133923,151.4702225
e610f420-2a7e-49d7-8d3b-818ab16ca1ae,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,20c00be9-d5df-4754-b124-687fe2ba4cf5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,15/04/2018,Accurate to day,NA,NA,15/04/2018,Accurate to day,0.8,100,Plot sits on broad plain. Plot has been cleared at least 3 times- initially by hand around the 1920’s then with a chain saw post WW2 and then with a bulldozer in the 70s or 80s. Hasn’t been burnt. Minimal impact of introduced plant species. Grazing effect is moderate – goats and roos but minimal feed at time of visit due to lack of rain. Homogeneity- community is confined to the plot. Sits in linear grove. South east corner is 15m from reserve access track.,0.9,0.7,0.9,0.6,0.4,0.9,0.6,0,40,0,0,0,60,0,0,0,0,0,-29.16961575,145.0673604
e671c372-24a0-429e-9b7c-f0cac1edbeda,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,64790a34-7145-492a-994b-db51f63e57d4,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.7,100,"Conkerberry Paddock site 2. Calcareous woodland. Kidman Land Unit 3a, Kidman Springs",0.8,0.6,0.6,0.9,1,0.9,0.7,2,0,0,30,0,0,20,48,0,0,0,-16.06393173,130.9629443
e6788c80-85bd-4826-9cfd-b8e2cd20bb7b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,75cf6f26-6f18-4c60-8b36-df899e20d819,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,9,9/11/2018,1/09/2013,Accurate to month,NA,NA,1/09/2013,Accurate to month,0.8,100,NA,0.9,0.7,0.7,0.9,0.95,0.9,0.7,10,20,50,20,0,0,0,0,0,0,0,-34.51325239,139.9485591
e69e66d1-3934-408b-988d-48bb57ad80c5,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,5ddd7dd1-4e90-4fe5-aeb8-1620f4b70a45,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,6/05/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.6,100,NA,0.8,0.4,0.6,0.6,0.4,0.7,0.95,10,0,0,50,0,40,0,0,0,0,0,-38.52127606,147.0015764
e735a490-8d98-4f0a-a48b-1f4051f6dd7f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,54d80a94-bab9-45b9-9ac8-74390124d825,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,15,1/11/2018,1/11/2018,Accurate to year,NA,NA,NA,NA,1,100,NA,1,0.95,1,1,1,1,1,0,70,0,20,0,0,10,0,0,0,0,-17.47332771,126.0803032
eac3d0d6-f5aa-4b0c-a113-cd6a62ffd7de,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d8bc021d-ba65-44eb-9c58-ee3ffbb721c0,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,2/11/2000,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.6,100,NA,0.8,0.4,0.4,0.7,0.8,0.6,0.9,25,0,0,75,0,0,0,0,0,0,0,-37.90814533,141.9758677
eaeb5b02-ada3-4f74-9e0f-e7f88002f2fc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,73c8a04a-c2a3-4ec4-b597-899488d0a465,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,30/10/2018,1/01/1988,Accurate to year,NA,NA,NA,NA,0.9,NA,NA,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-35.03577343,150.1903153
eb1e5775-d306-4bed-bdbf-c0b21ec6e026,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,91d5913c-dab0-414b-9a9b-4f2848a675e7,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,16/08/2016,Accurate to day,NA,NA,16/08/2016,Accurate to day,0.6,100,This is a 50 m long by 20 m wide site.,0.7,0.5,0.9,0.7,0.7,0.6,0.6,40,0,20,10,0,0,0,0,10,10,10,-34.83189424,143.3449089
ec2577c6-31bb-4f3f-81c3-58a60c1bdebb,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ce0c008a-989b-402e-b93e-1602890a18e0,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.8,100,Exclosure on Kidman Springs Open Woodland Calcareous in Conkerberry Paddock. Exclosed 45 years. Kidman Land Unit 3a,0.9,0.7,0.7,0.8,1,0.95,0.95,2,0,0,18,0,0,40,40,0,0,0,-16.06570432,130.9561771
ec6ba230-8faf-47e4-b356-dc5669cabe62,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c00ac5ab-3e81-4673-993b-58ce57039680,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,29/10/2018,1/09/2015,Accurate to month,NA,NA,NaN-NaN-NaNTNaN:NaN:NaNZ,NA,0.95,NA,NA,1,0.9,0.95,0.95,0.95,0.95,0.95,0,0,0,0,0,0,0,0,0,0,0,-29.50140838,152.3424853
ed448b21-9128-4eef-8b45-2d2909231eb3,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,24b3b5f6-b6a6-4c8e-9424-f7741aeb0cc3,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/10/2015,Accurate to month,NA,NA,1/10/2016,Accurate to month,0.7,100,NA,0.8,0.6,0.7,0.7,0.7,0.7,0.9,40,0,0,0,0,40,0,0,20,0,0,-31.05075547,151.7648736
ed52f45e-1996-4e3d-bfd9-6a2670273653,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,acdef6fa-c5a7-4363-99a4-d446836ef794,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,1/01/2015,Accurate to year,NA,NA,NA,NA,0.8,NA,NA,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-33.61234626,150.3624916
ee914518-8e4b-4262-8361-57d11de76936,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c961f1d1-f8c3-4a7b-87f3-6d29c9b38a7c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,9/06/2014,Accurate to year,NA,NA,9/06/2014,Accurate to year,0.3,100,NA,0.5,0.2,0.4,0.4,0.1,0.6,0.6,20,10,60,0,0,0,0,0,10,0,0,-38.83987474,143.5353792
ef6fd170-a384-4907-a8d6-7df92bbd99cd,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3d2bb2e5-63c5-46a1-bcf0-a362d8111159,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,10/04/2018,Accurate to day,NA,NA,10/04/2018,Accurate to day,0.2,100,"Plot is flat- in very broad creek channel that flows towards the north west. Grazing pressure is high, mainly from Kangaroos but also from goats and there is a large rabbit warren close to centre of the plot. Long unburnt- 1980s or before ( pers com with Rangers). Homogeneity- community extends 100m north and 50m east and west. To the south of the plot there is more Callitris. Track is 20m from the south west corner.",0.3,0.1,0.4,0.1,0.1,0.6,0.1,10,45,45,0,0,0,0,0,0,0,0,-32.59068795,145.541229
f1e52e1c-9a50-4f35-8b68-83ea2e6d4bf4,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,49f199f6-fd71-449f-af37-ca0cf92dcde5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,6/11/2018,5/07/2012,Accurate to day,NA,NA,5/07/2012,Accurate to day,0.5,100,Flat site on the crest of a hill. Long unburnt-  Not recent scaring on trees. Grazing impact-low. Some cattle droppings in the site and some of the grasses have been grazed. Digging possibly from pigs getting to roots of the Haemodorum. Homogeneity- The community continues 60m to the west and to the south. To the east is borrow pit and to the north is fence line and track with the community going another 50m beyond that.  Weed impact low- some Stylosanthes scabra,0.6,0.4,0.7,0.3,0.3,0.6,0.4,30,20,0,50,0,0,0,0,0,0,0,-14.13432579,134.3784142
f215959b-d02e-49ee-8d98-5df349d0e840,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,14df1441-a963-4261-ab1a-07a91da34a62,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,29/10/2018,24/01/2018,Accurate to day,NA,NA,24/01/2018,Accurate to day,0.9,100,"Alpine Peatland, minimal disturbance",1,0.8,1,0.7,0.8,1,1,0,0,0,80,0,0,10,10,0,0,0,-36.86175942,147.320644
f2740f66-8b46-4501-a024-6a0782ab10d7,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,555af7f8-3e0c-428b-8032-2ebdfe5d0f81,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/09/2017,Accurate to year,NA,NA,NA,NA,0.6,100,NA,0.7,0.5,0.6,0.7,0.8,0.6,0.95,30,0,0,20,20,0,0,0,0,0,30,-30.99899336,150.2938914
f47d0ae7-1dc7-4dca-b4de-761c758f241f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,6fc9ade5-e414-4884-963f-6853e98d4a97,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,29/10/2018,9/07/2018,Accurate to day,NA,NA,9/07/2018,Accurate to day,0.9,100,Diverise Neofabricia/ Melalecua spp. swamp between irregularly shaped dunes,1,0.8,1,1,1,1,1,0,0,0,95,0,0,5,0,0,0,0,-10.72729982,142.4908519
f6116f04-74bf-4390-b20b-632eb66ebc0b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,6e2cc38a-1215-47df-8784-9a4ad588bbf5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,1/09/2016,Accurate to day,NA,NA,1/09/2016,Accurate to day,0.4,100,This is a 20 m by 5 m wide site running parallel to the road within the road reserve.,0.5,0.3,0.4,0.4,0.3,0.4,0.4,65,0,10,10,0,0,0,0,10,5,0,-34.98204797,142.8656316
f6df455b-430e-4f60-a0bc-e896365f4dba,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3eb7d8be-348d-4d8c-91b1-8f12f60d696b,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,30/11/1996,Accurate to month,NA,NA,30/11/2016,Accurate to month,0.9,NA,NA,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-35.24233149,148.7958241
faa71328-842f-4513-a727-7499c49c4550,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,f38c5a1a-d694-4101-83d6-2f3a158028a7,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,19,8/11/2018,11/12/2017,Accurate to day,NA,NA,11/11/2018,Accurate to day,0.9,100,"The flora has been monitored, along a cross-section transect at the specified site, annually between 2005 and 2018. It represents one of three transects in the wetland.",0.9,0.9,0.9,0.9,0.9,1,1,0,35,0,0,0,0,0,30,0,0,35,-35.72924317,144.1969192
fb56fb06-221b-425b-b50d-f3edc9e0d39a,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,83c4ce6d-1e2b-4af3-b198-83d10772e0b8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/09/2018,Accurate to day,NA,NA,NA,NA,0.8,100,NA,0.9,0.7,0.8,0.8,0.8,0.8,0.8,100,0,0,0,0,0,0,0,0,0,0,-34.59293604,150.5967557
fc0d0989-a068-43c0-8bc3-5024abf55b81,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,685dc679-3d46-44bd-bcf3-fa76308759e9,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,5/11/2018,17/04/2018,Accurate to day,NA,NA,17/04/2018,Accurate to day,0.7,100,NA,0.8,0.6,0.9,0.8,0.4,0.8,0.6,10,0,90,0,0,0,0,0,0,0,0,-29.445054,142.2651279
fc76f288-c9c3-431d-a72d-b6a7c1221b5a,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3640efa3-ea72-4f79-8973-6368cf1464e5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,1/01/2011,Accurate to month,NA,NA,NA,NA,0.9,NA,NA,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-34.78054276,150.2915096
fdc70551-c447-4db3-83ff-34b256ce9b58,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,b7471a29-2f70-4328-9735-647d062d7c6a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,3/09/2017,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.5,100,NA,0.6,0.4,0.3,0.4,0.7,0.5,0.6,20,0,0,50,0,20,0,0,10,0,0,-37.20735436,144.9914324
